home_team_skaters,away_team_skaters,period_1,period_2,period_3,game_time,x_ft,y_ft,y_abs,dist_ft,angle_deg,arclength,shooter_quality,shooter_career_quality,goalie_save_pct,goalie_career_save_pct,home_score,away_score,goal_diff,losing,tied,winning,skater_diff,es,pp,sh,rebound,backhand,other,slap,snap,tip,wrist,slot,close_game,late_game,is_forward,pwhl,is_goal
5,5,1,0,0,606.13336,57.017189025878906,-13.32904052734375,13.32904052734375,34.6,22.6,13.64777661889486,0.08125599232981782,0.05803999452129845,0.9261309160638019,0.9263858969767549,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
5,5,1,0,0,611.1667,84.17726135253906,1.0054435729980469,1.0054435729980469,4.9,11.8,1.0091493735031216,0.07863483128692048,0.1010244817667868,0.927450006848377,0.9263858969767549,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
5,5,1,0,0,628.4,78.78317260742188,-17.85474395751953,17.85474395751953,20.6,60.2,21.644177119832083,0.08125599232981782,0.10593698752855034,0.9261309160638019,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,641.0,88.33949279785156,-28.919958114624023,28.919958114624023,28.9,88.7,44.740293644398236,0.07863483128692048,0.11108990523477912,0.927450006848377,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,684.7,79.2861328125,17.85572052001953,17.85572052001953,20.3,61.5,21.789563046523206,0.07863483128692048,0.07157548015958927,0.9287228137457738,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5,5,1,0,0,788.3,71.74166870117188,-8.549907684326172,8.549907684326172,19.3,26.4,8.892801604761507,0.08125599232981782,0.10650693642749526,0.929951730750157,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,1,0,0,794.23334,73.25056457519531,-32.18922805786133,32.18922805786133,35.8,63.9,39.92650103447268,0.07617749280920422,0.11108990523477912,0.9311389895510018,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,876.0,86.32763671875,-7.041011810302734,7.041011810302734,7.5,69.2,9.05825881785057,0.08125599232981782,0.11727730078533186,0.9322866730584851,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,930.1,34.90558624267578,32.44117736816406,32.44117736816406,63.1,31.0,34.14038549826108,0.08125599232981782,0.06771332694151486,0.9111789540966511,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,979.76666,86.80618286132812,10.878822326660156,10.878822326660156,11.1,78.6,15.227299591949727,0.07863483128692048,0.10593698752855034,0.93339672759851,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5,5,1,0,0,1004.63336,86.70852661132812,5.7852935791015625,5.7852935791015625,6.2,68.4,7.401592291857553,0.07863483128692048,0.08561291546820071,0.9127103514398122,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,1,0,0,1013.73334,82.68499755859375,-19.36176300048828,19.36176300048828,20.4,71.9,25.599791336552027,0.07863483128692048,0.06133462600706917,0.914189837008629,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,1064.1333,75.13616943359375,21.3764705657959,21.3764705657959,25.5,57.0,25.36836067773758,0.10742749280920422,0.1010244817667868,0.9156200063918185,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5,5,1,0,0,1070.8667,68.09498596191406,13.329412460327148,13.329412460327148,24.8,32.5,14.067353771074295,0.07863483128692048,0.10693088357106985,0.9170032849755592,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
5,5,1,0,0,1077.8667,78.65675354003906,29.42353057861328,29.42353057861328,31.2,70.6,38.44471649952949,0.08125599232981782,0.1334416085341797,0.9183419416695018,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,1086.7667,63.67559814453125,21.87647247314453,21.87647247314453,33.5,40.8,23.855160216258497,0.07863483128692048,0.06031017140165851,0.9344709739275663,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,1,0,1316.9,81.27243041992188,14.38823699951172,14.38823699951172,16.3,61.8,17.58139968703968,0.08125599232981782,0.08631237729991326,0.9196381013255414,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,1319.4667,72.219482421875,0.3058815002441406,0.3058815002441406,16.8,1.0,0.2932153143350474,0.08125599232981782,0.04351493379613335,0.9208937559923298,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5,5,0,1,0,1404.2667,64.17242431640625,-20.8735294342041,20.8735294342041,32.4,40.1,22.676015773611127,0.07863483128692048,0.1334416085341797,0.9221107751309093,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,0,1,0,1470.8334,88.3135986328125,-5.282352447509766,5.282352447509766,5.3,82.6,7.640702399380775,0.07617749280920422,0.06133462600706917,0.9232909149016532,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5,5,0,1,0,1471.3,83.28419494628906,-1.7617645263671875,1.7617645263671875,6.0,17.1,1.7907078125461822,0.07386908393619802,0.06133462600706917,0.9244358266195389,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
5,5,0,1,0,1566.2667,69.60992431640625,13.832353591918944,13.832353591918944,23.8,35.5,14.74628685010009,0.08125599232981782,0.07785403105078131,0.9355111171985573,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,1758.7667,60.65184020996094,0.25,0.25,28.3,0.5,0.24696408915719764,0.07863483128692048,0.0990412272291467,0.9255470644633692,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,5,0,1,0,1778.7333,65.12940979003906,25.031280517578125,25.031280517578125,34.6,46.4,28.02021394321776,0.07617749280920422,0.10693088357106985,0.9266260925146248,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,1794.6333,77.2489013671875,-3.773529052734375,3.773529052734375,12.3,17.8,3.821223864316386,0.07617749280920422,0.1334416085341797,0.9276742911929873,0.9263858969767549,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
5,5,0,1,0,1876.5333,49.98910903930664,-0.7529411315917969,0.7529411315917969,39.0,1.1,0.7487462491055674,0.08125599232981782,0.03530960889541906,0.9365187559923298,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,0,1,0,1877.9667,81.17146301269531,1.2588233947753906,1.2588233947753906,7.9,9.1,1.2547171992587234,0.08125599232981782,0.10320185511382639,0.9374953905155248,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5,5,0,1,0,1879.4,81.17146301269531,6.791175842285156,6.791175842285156,10.4,40.9,7.423932506283081,0.08125599232981782,0.06771332694151486,0.9384424300531683,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5,5,0,1,0,1880.5333,81.17146301269531,0.2529411315917969,0.2529411315917969,7.8,1.9,0.2586577951455596,0.07863483128692048,0.07785403105078131,0.9393611997538672,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
5,5,0,1,0,1970.5667,86.20087432861328,5.7852935791015625,5.7852935791015625,6.4,64.2,7.171208830594302,0.07617749280920422,0.07157548015958927,0.9255470644633692,0.9111448953730834,2,1,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5,5,0,1,0,2165.9,58.64007568359375,-16.850000381469727,16.850000381469727,34.7,29.0,17.563248262818938,0.08125599232981782,0.046491033349234163,0.9146084561057621,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,5,0,1,0,2318.1333,71.1187515258789,0.2529411315917969,0.2529411315917969,17.9,0.8,0.24993114888558798,0.08125599232981782,0.04804238634249653,0.9121333388914363,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,1,0,2372.1667,77.2489013671875,-10.814704895019531,10.814704895019531,16.0,42.6,11.89616418159335,0.08125599232981782,0.09375309948094025,0.9157944497709598,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4,4,0,0,1,2423.3333,59.14125061035156,28.92462158203125,28.92462158203125,41.6,44.1,32.01911232538718,0.08125599232981782,0.0687535953978907,0.9133885769072729,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,0,1,2528.8667,74.2294921875,-14.831256866455078,14.831256866455078,20.9,45.1,16.45129899637335,0.08125599232981782,0.053310585979358185,0.9146084561057621,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,0,1,2589.2,75.64698028564453,-8.304035186767578,8.304035186767578,15.7,31.9,8.7411324927632,0.08125599232981782,0.07473216891075075,0.9169479504590289,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,0,1,2596.3,52.51168441772461,-29.930503845214844,29.930503845214844,47.2,39.4,32.457539033488146,0.07617749280920422,0.08561291546820071,0.9180702754528258,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,0,1,2597.8,81.17932891845703,-6.7952117919921875,6.7952117919921875,10.4,41.0,7.442083930503822,0.07863483128692048,0.05803999452129845,0.9191626717801215,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,0,1,2600.1333,56.535213470458984,-18.36286163330078,18.36286163330078,37.3,29.5,19.204730424319603,0.07386908393619802,0.08561291546820071,0.9202263208356461,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,5,0,0,1,2630.2334,72.12638854980469,17.345962524414062,17.345962524414062,24.2,45.8,19.344531297404348,0.08125599232981782,0.08479226589964846,0.9212623426429755,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,0,1,2631.7666,71.1205062866211,-3.27462387084961,3.27462387084961,18.2,10.4,3.303559208174867,0.07617749280920422,0.0990412272291467,0.9222717997885783,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
5,5,0,0,1,2634.0,82.18521118164062,-6.292270660400391,6.292270660400391,9.3,42.7,6.9308769925946825,0.10417211423922833,0.1334416085341797,0.9232557010570773,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5,5,0,0,1,2661.7666,81.27067565917969,2.7716827392578125,2.7716827392578125,8.2,19.7,2.81940487367164,0.07863483128692048,0.08186895773410036,0.9157944497709598,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,0,1,2741.3667,59.14912414550781,3.2676467895507812,3.2676467895507812,30.0,6.2,3.2463124087094526,0.07863483128692048,0.10320185511382639,0.9169479504590289,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5,5,0,0,1,2753.5667,56.0244026184082,-33.444114685058594,33.444114685058594,47.0,45.4,37.241835579055,0.07169646382042749,0.08561291546820071,0.9242150047938639,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,5,0,0,1,2761.7,31.883224487304688,-35.45587921142578,35.45587921142578,67.2,31.8,37.29698798341802,0.06964799342555814,0.08561291546820071,0.925150622018631,0.9263858969767549,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,5,0,0,1,2874.7666,79.26676940917969,-3.270587921142578,3.270587921142578,10.3,18.6,3.343701780970737,0.07386908393619802,0.11108990523477912,0.9180702754528258,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
5,5,0,0,1,2934.6,82.1773452758789,-7.794116973876953,7.794116973876953,10.4,48.8,8.85789501972162,0.07169646382042749,0.06133462600706917,0.9260634193110867,0.9263858969767549,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,0,0,1,2956.9333,67.089111328125,12.82646942138672,12.82646942138672,25.4,30.3,13.43240298919876,0.07863483128692048,0.046491033349234163,0.9269542214880615,0.9263858969767549,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5,5,0,0,1,3085.6667,74.13813781738281,10.305866241455078,10.305866241455078,18.1,34.7,10.961889433000787,0.08125599232981782,0.07314212276371351,0.9278238140893942,0.9263858969767549,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5,5,0,0,1,3192.7666,44.55598449707031,32.444129943847656,32.444129943847656,55.0,36.1,34.653512298347415,0.08125599232981782,0.0555253561156006,0.9058293384467881,0.9111448953730834,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,5,0,0,1,3477.3,79.66263580322266,16.850000381469727,16.850000381469727,19.3,61.0,20.54776128372924,0.07863483128692048,0.04351493379613335,0.9286729456883425,0.9263858969767549,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
5,5,0,0,1,3541.4333,79.66263580322266,34.95588302612305,34.95588302612305,36.2,75.0,47.38568919164605,0.07863483128692048,0.08631237729991326,0.9295023300408036,0.9263858969767549,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
5,5,1,0,0,139.4,63.56851959228515,30.429412841796875,30.429412841796875,39.7,50.1,34.714075223391625,0.08125599232981782,0.07169646382042749,0.9187440076701822,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,323.06668,38.025604248046875,23.385292053222656,23.385292053222656,56.1,24.6,24.086590875072947,0.08125599232981782,0.056173161644234616,0.9187440076701822,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,424.36667,84.69204711914062,-29.92353057861328,29.92353057861328,30.2,81.8,43.11591570956711,0.08125599232981782,0.08583573026526047,0.9203372624217472,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,425.56668,84.69204711914062,-2.7647056579589844,2.7647056579589844,5.1,32.7,2.9106855935509435,0.08125599232981782,0.048753595397890696,0.9218692381444059,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
5,5,1,0,0,506.63333,75.74618530273438,6.2852935791015625,6.2852935791015625,14.7,25.4,6.516710361096427,0.08125599232981782,0.10488274579353879,0.9203372624217472,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,1,0,0,509.03333,77.2550048828125,-15.341176986694336,15.341176986694336,19.3,52.6,17.718233500396035,0.08125599232981782,0.06848910041853015,0.9218692381444059,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,1,0,0,556.2,35.40381622314453,-31.432350158691406,31.432350158691406,62.1,30.4,32.94902375084975,0.08125599232981782,0.07169646382042749,0.923343403462436,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,1,0,0,701.0333,66.59403991699219,21.76066780090332,21.76066780090332,31.2,44.2,24.0687885167026,0.08125599232981782,0.10457076480566413,0.9247629700649834,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5,5,1,0,0,715.8,72.12638854980469,-14.954036712646484,14.954036712646484,22.5,41.5,16.297011890497053,0.08125599232981782,0.09375082463254375,0.9261309160638019,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5,5,1,0,0,734.4667,81.77360534667969,-5.2753753662109375,5.2753753662109375,8.9,36.1,5.607568353732582,0.08125599232981782,0.05669022720684965,0.923343403462436,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,5,1,0,0,750.4,47.07066345214844,27.918739318847656,27.918739318847656,50.4,33.7,29.644068279273288,0.08125599232981782,0.022766091191354535,0.9247629700649834,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,5,1,0,0,766.6667,70.20596313476562,22.386390686035156,22.386390686035156,29.2,50.0,25.481807079117214,0.08125599232981782,0.08615738210231091,0.9261309160638019,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,1,0,0,839.63336,75.23538208007812,29.427566528320312,29.427566528320312,32.5,64.9,36.81335724769039,0.08125599232981782,0.058265758811771776,0.927450006848377,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,1,0,0,938.93335,64.67362976074219,15.344131469726562,15.344131469726562,28.8,32.2,16.185485351294616,0.08125599232981782,0.08021166149835024,0.9287228137457738,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5,5,1,0,0,984.06665,75.64173126220703,1.2588233947753906,1.2588233947753906,13.4,5.4,1.2629202467430969,0.08125599232981782,0.06250098234915047,0.9095928639912341,0.9207842817498588,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,1,0,0,1143.6,68.60578155517578,15.838220596313477,15.838220596313477,25.8,37.8,17.0211489971495,0.08125599232981782,0.12136836941737832,0.9111789540966511,0.9207842817498588,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,0,1,0,1265.9,30.38227081298828,-36.46874237060547,36.46874237060547,69.0,31.9,38.41644216564718,0.08125599232981782,0.047797642546951666,0.929951730750157,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,1,0,1360.6666,87.71756744384766,5.2753753662109375,5.2753753662109375,5.4,76.3,7.191105584067037,0.07863483128692048,0.056173161644234616,0.9311389895510018,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5,5,0,1,0,1579.2667,83.69402313232422,-2.7706031799316406,2.7706031799316406,6.0,27.6,2.89026524130261,0.07863483128692048,0.10488274579353879,0.9322866730584851,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5,5,0,1,0,1604.7,84.69990539550781,0.2470436096191406,0.2470436096191406,4.3,3.3,0.24766222085799536,0.08125599232981782,0.08658421807242693,0.93339672759851,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
5,5,0,1,0,1648.3334,86.20872497558594,-30.43236541748047,30.43236541748047,30.6,84.8,45.28919969415046,0.07863483128692048,0.058265758811771776,0.9183419416695018,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,0,1,0,1699.7,41.44696044921875,26.39998435974121,26.39998435974121,54.4,29.0,27.53431427946254,0.08125599232981782,0.03760745567707233,0.9196381013255414,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,5,0,1,0,1778.5667,82.18519592285156,32.435279846191406,32.435279846191406,33.1,78.1,45.11868102623062,0.07863483128692048,0.022766091191354535,0.9208937559923298,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,1,0,1915.5333,55.02463150024414,16.850000381469727,16.850000381469727,37.9,26.4,17.463066363754464,0.07617749280920422,0.058265758811771776,0.9221107751309093,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,1,0,1916.7,83.6922836303711,0.7000007629394531,0.7000007629394531,5.4,7.5,0.7068583470577035,0.07617749280920422,0.056173161644234616,0.9232909149016532,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
5,5,0,1,0,1980.2,78.25477600097656,17.85293960571289,17.85293960571289,20.8,59.0,21.418680580474412,0.07863483128692048,0.06250098234915047,0.9127103514398122,0.9207842817498588,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4,4,0,1,0,2011.3334,67.69300842285156,-20.370588302612305,20.370588302612305,29.5,43.7,22.4999120520849,0.07863483128692048,0.07169646382042749,0.914189837008629,0.9207842817498588,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,4,0,1,0,2029.1,59.64595031738281,31.432350158691406,31.432350158691406,43.0,47.0,35.2731041828054,0.08125599232981782,0.09412722799154433,0.9156200063918185,0.9207842817498588,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,0,1,0,2127.3,50.49205017089844,-24.894119262695312,24.894119262695312,45.9,32.9,26.356391567291567,0.07863483128692048,0.08021166149835024,0.9244358266195389,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,2157.6333,81.67440032958984,-5.279411315917969,5.279411315917969,9.0,35.8,5.62345084992573,0.07617749280920422,0.10488274579353879,0.9255470644633692,0.9236527445672752,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
5,5,0,1,0,2186.5667,74.74031066894531,14.83529281616211,14.83529281616211,20.6,46.1,16.57469377448935,0.07863483128692048,0.10457076480566413,0.9170032849755592,0.9207842817498588,2,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,2196.8333,74.13028717041016,14.83823585510254,14.83823585510254,21.0,44.9,16.45670951705453,0.08125599232981782,0.08761214217230517,0.9121333388914363,0.9236527445672752,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5,5,0,1,0,2204.3667,79.15969848632812,-7.794116973876953,7.794116973876953,12.6,38.4,8.444601052849363,0.10417211423922833,0.10488274579353879,0.9133885769072729,0.9236527445672752,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,1,0,2224.9,74.13028717041016,2.7676467895507812,2.7676467895507812,15.1,10.5,2.767219529037009,0.07386908393619802,0.058265758811771776,0.9146084561057621,0.9236527445672752,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5,5,0,1,0,2331.9666,38.92440414428711,19.36470603942871,19.36470603942871,53.7,21.1,19.77580215557215,0.07617749280920422,0.022766091191354535,0.9157944497709598,0.9236527445672752,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
