game_id,player_name,player_team,goalie_name,goalie_team,home_team_skaters,away_team_skaters,period_1,period_2,period_3,game_time,x_ft,y_ft,y_abs,dist_ft,angle_deg,arclength,shooter_quality,shooter_career_quality,goalie_save_pct,goalie_career_save_pct,home_score,away_score,goal_diff,losing,tied,winning,skater_diff,es,pp,sh,rebound,backhand,other,slap,snap,tip,wrist,slot,close_game,late_game,is_forward,pwhl,is_goal,xg
1,Jamie Lee Rattray,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,611.1667,84.17726135253906,1.0054435729980469,1.0054435729980469,4.9,11.8,1.0091493735031216,0.0786348312869204,0.1010244817667868,0.927450006848377,0.9263858969767548,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.677014
1,Sarah Nurse,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,628.4,78.78317260742188,-17.85474395751953,17.85474395751953,20.6,60.2,21.644177119832083,0.0812559923298178,0.1059369875285503,0.926130916063802,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.06394648
1,Kendall Coyne Schofield,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,641.0,88.33949279785156,-28.919958114624023,28.919958114624023,28.9,88.7,44.74029364439824,0.0786348312869204,0.1110899052347791,0.927450006848377,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0133271795
1,Sarah Potomak,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,684.7,79.2861328125,17.85572052001953,17.85572052001953,20.3,61.5,21.78956304652321,0.0786348312869204,0.0715754801595892,0.9287228137457738,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.024808742
1,Kayla Vespa,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,788.3,71.74166870117188,-8.549907684326172,8.549907684326172,19.3,26.4,8.892801604761507,0.0812559923298178,0.1065069364274952,0.929951730750157,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.13793471
1,Kendall Coyne Schofield,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,794.23334,73.25056457519531,-32.18922805786133,32.18922805786133,35.8,63.9,39.92650103447268,0.0761774928092042,0.1110899052347791,0.9311389895510018,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.007694937
1,Kristin ONeill,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,876.0,86.32763671875,-7.041011810302734,7.041011810302734,7.5,69.2,9.05825881785057,0.0812559923298178,0.1172773007853318,0.9322866730584852,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.15329288
1,Karell Emard,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,930.1,34.90558624267578,32.44117736816406,32.44117736816406,63.1,31.0,34.14038549826108,0.0812559923298178,0.0677133269415148,0.9111789540966512,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.008375105
1,Lee Stecklein,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,1004.63336,86.70852661132812,5.7852935791015625,5.7852935791015625,6.2,68.4,7.401592291857553,0.0786348312869204,0.0856129154682007,0.9127103514398122,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.14988284
1,Hayley Scamurra,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,1013.73334,82.68499755859375,-19.36176300048828,19.36176300048828,20.4,71.9,25.599791336552027,0.0786348312869204,0.0613346260070691,0.914189837008629,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.02506896
1,Jamie Lee Rattray,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,1064.1333,75.13616943359375,21.3764705657959,21.3764705657959,25.5,57.0,25.36836067773758,0.1074274928092042,0.1010244817667868,0.9156200063918184,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.024838112
1,Jessie Eldridge,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,1070.8667,68.09498596191406,13.329412460327148,13.329412460327148,24.8,32.5,14.067353771074297,0.0786348312869204,0.1069308835710698,0.9170032849755592,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.09754258
1,Marie-Philip Poulin,Harvey's,Ann-Renée Desbiens,Adidas,5,5,1,0,0,1077.8667,78.65675354003906,29.42353057861328,29.42353057861328,31.2,70.6,38.44471649952949,0.0812559923298178,0.1334416085341797,0.9183419416695018,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.014656602
1,Jincy Dunne,Adidas,Maddie Rooney,Harvey's,5,5,1,0,0,1086.7667,63.67559814453125,21.87647247314453,21.87647247314453,33.5,40.8,23.855160216258497,0.0786348312869204,0.0603101714016585,0.9344709739275664,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.02858176
1,Sophia Shaver,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1316.9,81.27243041992188,14.38823699951172,14.38823699951172,16.3,61.8,17.58139968703968,0.0812559923298178,0.0863123772999132,0.9196381013255414,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.06013608
1,Clair DeGeorge,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1319.4667,72.219482421875,0.3058815002441406,0.3058815002441406,16.8,1.0,0.2932153143350474,0.0812559923298178,0.0435149337961333,0.9208937559923298,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.035958353
1,Marie-Philip Poulin,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1404.2667,64.17242431640625,-20.8735294342041,20.8735294342041,32.4,40.1,22.676015773611127,0.0786348312869204,0.1334416085341797,0.9221107751309092,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.09529062
1,Hayley Scamurra,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1471.3,83.28419494628906,-1.7617645263671875,1.7617645263671875,6.0,17.1,1.7907078125461822,0.073869083936198,0.0613346260070691,0.9244358266195388,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.23792426
1,Kelly Gribbons,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1566.2667,69.60992431640625,13.832353591918944,13.832353591918944,23.8,35.5,14.74628685010009,0.0812559923298178,0.0778540310507813,0.9355111171985572,0.9111448953730834,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.061771244
1,Laura Fortino,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1758.7667,60.65184020996094,0.25,0.25,28.3,0.5,0.2469640891571976,0.0786348312869204,0.0990412272291467,0.9255470644633692,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.11960279
1,Jessie Eldridge,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1778.7333,65.12940979003906,25.031280517578125,25.031280517578125,34.6,46.4,28.02021394321776,0.0761774928092042,0.1069308835710698,0.9266260925146248,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.03719598
1,Marie-Philip Poulin,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,1794.6333,77.2489013671875,-3.773529052734375,3.773529052734375,12.3,17.8,3.821223864316386,0.0761774928092042,0.1334416085341797,0.9276742911929872,0.9263858969767548,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.24407841
1,Jocelyne Larocque,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1876.5333,49.98910903930664,-0.7529411315917969,0.7529411315917969,39.0,1.1,0.7487462491055674,0.0812559923298178,0.035309608895419,0.9365187559923298,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02105509
1,Samantha Donovan,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1877.9667,81.17146301269531,1.2588233947753906,1.2588233947753906,7.9,9.1,1.2547171992587234,0.0812559923298178,0.1032018551138263,0.9374953905155248,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3403023
1,Laura Dostaler,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1879.4,81.17146301269531,6.791175842285156,6.791175842285156,10.4,40.9,7.423932506283081,0.0812559923298178,0.0677133269415148,0.9384424300531684,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.18682416
1,Kelly Gribbons,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1880.5333,81.17146301269531,0.2529411315917969,0.2529411315917969,7.8,1.9,0.2586577951455596,0.0786348312869204,0.0778540310507813,0.9393611997538672,0.9111448953730834,2,0,-2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0.32039922
1,Sarah Potomak,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,1970.5667,86.20087432861328,5.7852935791015625,5.7852935791015625,6.4,64.2,7.171208830594302,0.0761774928092042,0.0715754801595892,0.9255470644633692,0.9111448953730834,2,1,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.11919938
1,Savannah Harmon,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,2165.9,58.64007568359375,-16.850000381469727,16.850000381469727,34.7,29.0,17.563248262818938,0.0812559923298178,0.0464910333492341,0.914608456105762,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.01671151
1,Jill Saulnier,Adidas,Maddie Rooney,Harvey's,5,5,0,1,0,2318.1333,71.1187515258789,0.2529411315917969,0.2529411315917969,17.9,0.8,0.2499311488855879,0.0812559923298178,0.0480423863424965,0.9121333388914364,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.04899563
1,Alexandra Poznikoff,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,1,0,2372.1667,77.2489013671875,-10.814704895019531,10.814704895019531,16.0,42.6,11.89616418159335,0.0812559923298178,0.0937530994809402,0.9157944497709598,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.048832748
1,Meaghan Mikkelson,Adidas,Maddie Rooney,Harvey's,4,4,0,0,1,2423.3333,59.14125061035156,28.92462158203125,28.92462158203125,41.6,44.1,32.01911232538718,0.0812559923298178,0.0687535953978907,0.9133885769072728,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.023408568
1,Kaitlin Willoughby,Adidas,Maddie Rooney,Harvey's,5,5,0,0,1,2528.8667,74.2294921875,-14.831256866455078,14.831256866455078,20.9,45.1,16.45129899637335,0.0812559923298178,0.0533105859793581,0.914608456105762,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.03886209
1,Rosalie Demers,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2589.2,75.64698028564453,-8.304035186767578,8.304035186767578,15.7,31.9,8.7411324927632,0.0812559923298178,0.0747321689107507,0.9169479504590288,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.06857058
1,Lee Stecklein,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2596.3,52.51168441772461,-29.930503845214844,29.930503845214844,47.2,39.4,32.457539033488146,0.0761774928092042,0.0856129154682007,0.9180702754528258,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.020545173
1,Rhianna Kurio,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2597.8,81.17932891845703,-6.7952117919921875,6.7952117919921875,10.4,41.0,7.442083930503822,0.0786348312869204,0.0580399945212984,0.9191626717801216,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0.07482411
1,Lee Stecklein,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2600.1333,56.535213470458984,-18.36286163330078,18.36286163330078,37.3,29.5,19.204730424319603,0.073869083936198,0.0856129154682007,0.920226320835646,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.07604266
1,Emily Clark,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2630.2334,72.12638854980469,17.345962524414062,17.345962524414062,24.2,45.8,19.344531297404348,0.0812559923298178,0.0847922658996484,0.9212623426429756,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.046908043
1,Laura Fortino,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2631.7666,71.1205062866211,-3.27462387084961,3.27462387084961,18.2,10.4,3.303559208174867,0.0761774928092042,0.0990412272291467,0.9222717997885784,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.20749472
1,Marie-Philip Poulin,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2634.0,82.18521118164062,-6.292270660400391,6.292270660400391,9.3,42.7,6.9308769925946825,0.1041721142392283,0.1334416085341797,0.9232557010570772,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.20565031
1,Laura Stacey,Adidas,Maddie Rooney,Harvey's,5,5,0,0,1,2661.7666,81.27067565917969,2.7716827392578125,2.7716827392578125,8.2,19.7,2.81940487367164,0.0786348312869204,0.0818689577341003,0.9157944497709598,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.15552169
1,Samantha Donovan,Adidas,Maddie Rooney,Harvey's,5,5,0,0,1,2741.3667,59.14912414550781,3.2676467895507812,3.2676467895507812,30.0,6.2,3.2463124087094526,0.0786348312869204,0.1032018551138263,0.9169479504590288,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.075910226
1,Lee Stecklein,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2753.5667,56.0244026184082,-33.444114685058594,33.444114685058594,47.0,45.4,37.241835579055,0.0716964638204274,0.0856129154682007,0.924215004793864,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.021438036
1,Lee Stecklein,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2761.7,31.883224487304688,-35.45587921142578,35.45587921142578,67.2,31.8,37.29698798341802,0.0696479934255581,0.0856129154682007,0.925150622018631,0.9263858969767548,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.024387691
1,Kendall Coyne Schofield,Adidas,Maddie Rooney,Harvey's,5,5,0,0,1,2874.7666,79.26676940917969,-3.270587921142578,3.270587921142578,10.3,18.6,3.343701780970737,0.073869083936198,0.1110899052347791,0.9180702754528258,0.9111448953730834,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0.18819626
1,Hayley Scamurra,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2934.6,82.1773452758789,-7.794116973876953,7.794116973876953,10.4,48.8,8.85789501972162,0.0716964638204274,0.0613346260070691,0.9260634193110868,0.9263858969767548,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.059921682
1,Savannah Harmon,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,2956.9333,67.089111328125,12.82646942138672,12.82646942138672,25.4,30.3,13.43240298919876,0.0786348312869204,0.0464910333492341,0.9269542214880616,0.9263858969767548,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.030329831
1,Alexa Gruschow,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,3085.6667,74.13813781738281,10.305866241455078,10.305866241455078,18.1,34.7,10.961889433000788,0.0812559923298178,0.0731421227637135,0.9278238140893942,0.9263858969767548,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.057868324
1,Renata Fast,Adidas,Maddie Rooney,Harvey's,5,5,0,0,1,3192.7666,44.55598449707031,32.444129943847656,32.444129943847656,55.0,36.1,34.653512298347415,0.0812559923298178,0.0555253561156006,0.905829338446788,0.9111448953730834,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.008813737
1,Clair DeGeorge,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,3477.3,79.66263580322266,16.850000381469727,16.850000381469727,19.3,61.0,20.54776128372924,0.0786348312869204,0.0435149337961333,0.9286729456883424,0.9263858969767548,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.034354404
1,Sophia Shaver,Harvey's,Ann-Renée Desbiens,Adidas,5,5,0,0,1,3541.4333,79.66263580322266,34.95588302612305,34.95588302612305,36.2,75.0,47.38568919164605,0.0786348312869204,0.0863123772999132,0.9295023300408036,0.9263858969767548,2,3,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.023592016
2,Hayley Lunny,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,139.4,63.56851959228515,30.429412841796875,30.429412841796875,39.7,50.1,34.714075223391625,0.0812559923298178,0.0716964638204274,0.9187440076701822,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.006230332
2,Samantha Cogan,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,323.06668,38.025604248046875,23.385292053222656,23.385292053222656,56.1,24.6,24.086590875072947,0.0812559923298178,0.0561731616442346,0.9187440076701822,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.012866697
2,Mélodie Daoust,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,424.36667,84.69204711914062,-29.92353057861328,29.92353057861328,30.2,81.8,43.11591570956711,0.0812559923298178,0.0858357302652604,0.9203372624217472,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.009136505
2,Madison Field,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,425.56668,84.69204711914062,-2.7647056579589844,2.7647056579589844,5.1,32.7,2.9106855935509435,0.0812559923298178,0.0487535953978906,0.921869238144406,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0.13398194
2,Abby Roque,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,506.63333,75.74618530273438,6.2852935791015625,6.2852935791015625,14.7,25.4,6.516710361096427,0.0812559923298178,0.1048827457935387,0.9203372624217472,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.16052826
2,Claire Thompson,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,509.03333,77.2550048828125,-15.341176986694336,15.341176986694336,19.3,52.6,17.718233500396035,0.0812559923298178,0.0684891004185301,0.921869238144406,0.9236527445672752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.047255833
2,Katelyn Gosling,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,556.2,35.40381622314453,-31.432350158691406,31.432350158691406,62.1,30.4,32.94902375084975,0.0812559923298178,0.0716964638204274,0.923343403462436,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.009443705
2,Tatum Skaggs,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,701.0333,66.59403991699219,21.76066780090332,21.76066780090332,31.2,44.2,24.0687885167026,0.0812559923298178,0.1045707648056641,0.9247629700649834,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.10490232
2,Megan Keller,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,715.8,72.12638854980469,-14.954036712646484,14.954036712646484,22.5,41.5,16.297011890497053,0.0812559923298178,0.0937508246325437,0.926130916063802,0.9207842817498588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.09462595
2,Leah Bohlken,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,734.4667,81.77360534667969,-5.2753753662109375,5.2753753662109375,8.9,36.1,5.607568353732582,0.0812559923298178,0.0566902272068496,0.923343403462436,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.09759723
2,Micah Zandee-Hart,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,750.4,47.07066345214844,27.918739318847656,27.918739318847656,50.4,33.7,29.644068279273288,0.0812559923298178,0.0227660911913545,0.9247629700649834,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0031807928
2,Rebecca Leslie,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,766.6667,70.20596313476562,22.386390686035156,22.386390686035156,29.2,50.0,25.481807079117218,0.0812559923298178,0.0861573821023109,0.926130916063802,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.02591733
2,Malia Schneider,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,839.63336,75.23538208007812,29.427566528320312,29.427566528320312,32.5,64.9,36.81335724769039,0.0812559923298178,0.0582657588117717,0.927450006848377,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0041502565
2,Hilary Knight,Sonnet,Nicole Hensley,Scotiabank,5,5,1,0,0,938.93335,64.67362976074219,15.344131469726562,15.344131469726562,28.8,32.2,16.185485351294616,0.0812559923298178,0.0802116614983502,0.9287228137457738,0.9236527445672752,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.06937307
2,Victoria Bach,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,984.06665,75.64173126220703,1.2588233947753906,1.2588233947753906,13.4,5.4,1.2629202467430969,0.0812559923298178,0.0625009823491504,0.909592863991234,0.9207842817498588,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.07196378
2,Rebecca Johnston,Scotiabank,Emerance Maschmeyer,Sonnet,5,5,1,0,0,1143.6,68.60578155517578,15.838220596313477,15.838220596313477,25.8,37.8,17.0211489971495,0.0812559923298178,0.1213683694173783,0.9111789540966512,0.9207842817498588,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.09424079
